general_assembly,bill,fiscal_year,kind,source,documents,fund_group,fund,line_item,title,amount
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5VS0,200604,Foundation Funding - All Students,600000000.00
134,hb110,2023,adjusted,hb110-actuals,1,DPF,5VU0,200663,School Bus Purchase,45542428.50
134,hb110,2023,adjusted,hb110-actuals,1,DPF,6200,200615,Educational Improvement Grants,600000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3670,200607,School Food Services,12611321.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3700,200624,Education of Exceptional Children,2000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3AN0,200671,School Improvement Grants,0.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3C50,200661,Early Childhood Education,14026864.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3EH0,200620,Migrant Education,2700000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3EJ0,200622,Homeless Children Education,3600000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3FE0,200669,Striving Readers,400000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3GE0,200674,Summer Food Service Program,30000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3GG0,200676,Fresh Fruit and Vegetable Program,5145074.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HF0,200649,Federal Education Grants,7056327.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HI0,200634,Student Support and Academic Enrichment,40042720.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HL0,200678,Comprehensive Literacy State Development Program,14630000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2493419.27
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HQ0,200627,Governor Emergency Education Relief - EDU,41542478.51
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HQ0,200651,Emergency Assistance to Non-Public Schools,254755325.71
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HS0,200640,Federal Coronavirus School Relief,1222856411.16
134,hb110,2023,adjusted,hb110-actuals,1,FED,3HZ0,200641,ARP - Homeless Children and Youth,26228385.51
134,hb110,2023,adjusted,hb110-actuals,1,FED,3IA0,200657,ARP - Students with Disabilities,73687873.31
134,hb110,2023,adjusted,hb110-actuals,1,FED,3L60,200617,Federal School Lunch,430837000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3L70,200618,Federal School Breakfast,163350081.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3L80,200619,Child/Adult Food Programs,113328580.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3L90,200621,Career-Technical Education Basic Grant,46119925.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3M00,200623,ESEA Title 1A,600005293.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3M20,200680,Individuals with Disabilities Education Act,500289397.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3T40,200613,Public Charter Schools,4500000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Y20,200688,21st Century Community Learning Centers,43000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Y60,200635,Improving Teacher Quality,77000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Y70,200689,English Language Acquisition,11000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Y80,200639,Rural and Low Income Technical Assistance,3600000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Z20,200690,State Assessments,12000000.00
134,hb110,2023,adjusted,hb110-actuals,1,FED,3Z30,200645,Consolidated Federal Grant Administration,15900000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200321,Operating Expenses,15131366.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200408,Early Childhood Education,68116789.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200420,Information Technology Development and Support,3815944.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200422,School Management Assistance,2435722.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200424,Policy Analysis,466627.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200426,Ohio Educational Computer Network,15107422.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200427,Academic Standards,4018563.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200437,Student Assessment,56438876.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200439,Accountability/Report Cards,7258200.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200442,Child Care Licensing,2245167.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200446,Education Management Information System,8385758.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200448,Educator Preparation,3466215.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200455,Community Schools and Choice Programs,3659834.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200457,STEM Initiatives,0.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200465,Education Technology Resources,4884730.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200478,Industry-Recognized Credentials High School Students,20500000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200502,Pupil Transportation,680629809.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200505,School Lunch Match,8963500.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200511,Auxiliary Services,158591274.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,71647683.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200540,Special Education Enhancements,185850000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200545,Career-Technical Education Enhancements,19484777.17
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200550,Foundation Funding - All Students,7079848712.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200566,Literacy Improvement,1573445.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200572,Adult Education Programs,9768750.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200573,EdChoice Expansion,0.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200574,Half-Mill Maintenance Equalization,15238834.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200576,Adaptive Sports Program,250000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200578,Violence Prevention and School Safety,0.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200597,Program and Project Support,3800000.00
134,hb110,2023,adjusted,hb110-actuals,1,GRF,GRF,200903,Property Tax Reimbursement - Education,1195600000.00
134,hb110,2023,adjusted,hb110-actuals,1,ISA,1380,200606,Information Technology Development and Support,12037746.00
134,hb110,2023,adjusted,hb110-actuals,1,ISA,4R70,200695,Indirect Operational Support,8097087.00
134,hb110,2023,adjusted,hb110-actuals,1,ISA,4V70,200633,Interagency Program Support,5000000.00
134,hb110,2023,adjusted,hb110-actuals,1,RDF,7047,200902,Property Tax Replacement Phase Out-Education,72308288.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200602,School Climate Grants,0.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200611,Education Studies,1500000.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200612,Foundation Funding - All Students,1242500000.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200614,Accelerate Great Schools,1500000.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200629,Community Connectors,0.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200631,Quality Community Schools Support,54000000.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200636,Enrollment Growth Supplement,0.00
134,hb110,2023,adjusted,hb110-actuals,1,SLF,7017,200684,Community School Facilities,42000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,4520,200638,Charges and Reimbursements,1000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,4550,200608,Commodity Foods,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,4L20,200681,Teacher Certification and Licensure,14000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5980,200659,Auxiliary Services Reimbursement,1300000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200642,Coronavirus Relief - Suburban School Districts,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200643,Coronavirus Relief - Urban School Districts,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200647,Coronavirus Relief - School Connectivity,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5CV1,200650,Coronavirus Relief - Other Education Entities,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5H30,200687,School District Solvency Assistance,2000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5KX0,200691,Ohio School Sponsorship Program,1250000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5MM0,200677,Child Nutrition Refunds,550000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5U20,200685,National Education Statistics,175000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5UC0,200662,Accountability/Report Cards,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5VS0,200604,Foundation Funding - All Students,600000000.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,5VU0,200663,School Bus Purchase,0.00
134,hb110,2023,enacted,hb110-enacted,1,DPF,6200,200615,Educational Improvement Grants,600000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3670,200607,School Food Services,12611321.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3700,200624,Education of Exceptional Children,2000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3AN0,200671,School Improvement Grants,0.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3C50,200661,Early Childhood Education,14000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3EH0,200620,Migrant Education,2700000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3EJ0,200622,Homeless Children Education,3600000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3FE0,200669,Striving Readers,0.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3GE0,200674,Summer Food Service Program,30000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3GG0,200676,Fresh Fruit and Vegetable Program,5145074.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3HF0,200649,Federal Education Grants,7056327.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3HI0,200634,Student Support and Academic Enrichment,40042720.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3HL0,200678,Comprehensive Literacy State Development Program,14630000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,0.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3HQ0,200627,Governor Emergency Education Relief - EDU,0.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3HQ0,200651,Emergency Assistance to Non-Public Schools,0.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3HS0,200640,Federal Coronavirus School Relief,75250000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3L60,200617,Federal School Lunch,430837000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3L70,200618,Federal School Breakfast,163350081.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3L80,200619,Child/Adult Food Programs,113328580.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3L90,200621,Career-Technical Education Basic Grant,46000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3M00,200623,ESEA Title 1A,600000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3M20,200680,Individuals with Disabilities Education Act,500000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3T40,200613,Public Charter Schools,4500000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3Y20,200688,21st Century Community Learning Centers,43000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3Y60,200635,Improving Teacher Quality,77000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3Y70,200689,English Language Acquisition,11000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3Y80,200639,Rural and Low Income Technical Assistance,3600000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3Z20,200690,State Assessments,12000000.00
134,hb110,2023,enacted,hb110-enacted,1,FED,3Z30,200645,Consolidated Federal Grant Administration,10900000.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200321,Operating Expenses,14686404.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200408,Early Childhood Education,68116789.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200420,Information Technology Development and Support,3680482.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200422,School Management Assistance,2337711.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200424,Policy Analysis,450950.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200426,Ohio Educational Computer Network,15107422.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200427,Academic Standards,3883525.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200437,Student Assessment,56282168.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200439,Accountability/Report Cards,7197050.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200442,Child Care Licensing,2127153.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200446,Education Management Information System,8174415.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200448,Educator Preparation,3457740.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200455,Community Schools and Choice Programs,3412546.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200457,STEM Initiatives,0.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200465,Education Technology Resources,4881854.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200478,Industry-Recognized Credentials High School Students,20500000.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200502,Pupil Transportation,680379809.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200503,Bus Purchase Allowance,0.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200505,School Lunch Match,8963500.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200511,Auxiliary Services,158591274.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,71647683.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200540,Special Education Enhancements,185850000.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200545,Career-Technical Education Enhancements,18290892.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200550,Foundation Funding - All Students,7079848712.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200566,Literacy Improvement,1552172.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200572,Adult Education Programs,9752210.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200573,EdChoice Expansion,0.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200574,Half-Mill Maintenance Equalization,15238834.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200576,Adaptive Sports Program,250000.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200578,Violence Prevention and School Safety,0.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200589,Quality Community Schools Support,0.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200597,Program and Project Support,3800000.00
134,hb110,2023,enacted,hb110-enacted,1,GRF,GRF,200903,Property Tax Reimbursement - Education,1195600000.00
134,hb110,2023,enacted,hb110-enacted,1,ISA,1380,200606,Information Technology Development and Support,8537746.00
134,hb110,2023,enacted,hb110-enacted,1,ISA,4R70,200695,Indirect Operational Support,7856766.00
134,hb110,2023,enacted,hb110-enacted,1,ISA,4V70,200633,Interagency Program Support,5000000.00
134,hb110,2023,enacted,hb110-enacted,1,RDF,7047,200902,Property Tax Replacement Phase Out-Education,72308288.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200602,School Climate Grants,0.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200611,Education Studies,0.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200612,Foundation Funding - All Students,1242500000.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200614,Accelerate Great Schools,1500000.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200616,Literacy Improvement,0.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200629,Community Connectors,0.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200631,Quality Community Schools Support,54000000.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200636,Enrollment Growth Supplement,0.00
134,hb110,2023,enacted,hb110-enacted,1,SLF,7017,200684,Community School Facilities,42000000.00
135,hb33,2022,actual,hb33-enacted,2,DPF,5YO0,200491,Public and Nonpublic Education Support,0.00
135,hb33,2022,actual,hb33-enacted,2,GRF,GRF,200492,College Credit Plus - Auxiliary Funding,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,4520,200638,Charges and Reimbursements,501997.95
135,hb33,2023,actual,hb33-enacted,2,DPF,4L20,200681,Teacher Certification and Licensure,12768475.01
135,hb33,2023,actual,hb33-enacted,2,DPF,5980,200659,Auxiliary Services Reimbursement,383480.55
135,hb33,2023,actual,hb33-enacted,2,DPF,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,5CV1,200642,Coronavirus Relief - Suburban School Districts,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,5CV1,200643,Coronavirus Relief - Urban School Districts,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,5CV1,200647,Coronavirus Relief - School Connectivity,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,5CV1,200650,Coronavirus Relief - Other Education Entities,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,5H30,200687,School District Solvency Assistance,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,5KX0,200691,Ohio School Sponsorship Program,925247.43
135,hb33,2023,actual,hb33-enacted,2,DPF,5MM0,200677,Child Nutrition Refunds,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,5U20,200685,National Education Statistics,174667.98
135,hb33,2023,actual,hb33-enacted,2,DPF,5VS0,200604,Foundation Funding - All Students,600000000.00
135,hb33,2023,actual,hb33-enacted,2,DPF,5VU0,200663,School Bus Purchase,33570066.24
135,hb33,2023,actual,hb33-enacted,2,DPF,5YO0,200491,Public and Nonpublic Education Support,0.00
135,hb33,2023,actual,hb33-enacted,2,DPF,6200,200615,Educational Improvement Grants,47892.06
135,hb33,2023,actual,hb33-enacted,2,FED,3670,200607,School Food Services,8001280.09
135,hb33,2023,actual,hb33-enacted,2,FED,3700,200624,Education of Exceptional Children,767120.97
135,hb33,2023,actual,hb33-enacted,2,FED,3AN0,200671,School Improvement Grants,1411268.26
135,hb33,2023,actual,hb33-enacted,2,FED,3C50,200661,Early Childhood Education,12672680.01
135,hb33,2023,actual,hb33-enacted,2,FED,3EH0,200620,Migrant Education,1759947.54
135,hb33,2023,actual,hb33-enacted,2,FED,3EJ0,200622,Homeless Children Education,2751244.70
135,hb33,2023,actual,hb33-enacted,2,FED,3FE0,200669,Striving Readers,264099.43
135,hb33,2023,actual,hb33-enacted,2,FED,3GE0,200674,Summer Food Service Program,12169517.32
135,hb33,2023,actual,hb33-enacted,2,FED,3GG0,200676,Fresh Fruit and Vegetable Program,4264921.90
135,hb33,2023,actual,hb33-enacted,2,FED,3HF0,200649,Federal Education Grants,4497795.10
135,hb33,2023,actual,hb33-enacted,2,FED,3HI0,200634,Student Support and Academic Enrichment,40262024.95
135,hb33,2023,actual,hb33-enacted,2,FED,3HL0,200678,Comprehensive Literacy State Development Program,10430827.86
135,hb33,2023,actual,hb33-enacted,2,FED,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,2428974.81
135,hb33,2023,actual,hb33-enacted,2,FED,3HQ0,200627,Governor Emergency Education Relief - EDU,37684427.51
135,hb33,2023,actual,hb33-enacted,2,FED,3HQ0,200651,Emergency Assistance to Non-Public Schools,95051479.84
135,hb33,2023,actual,hb33-enacted,2,FED,3HS0,200640,Federal Coronavirus School Relief,2120146035.38
135,hb33,2023,actual,hb33-enacted,2,FED,3HZ0,200641,ARP - Homeless Children and Youth,7575970.59
135,hb33,2023,actual,hb33-enacted,2,FED,3IA0,200657,ARP - Students with Disabilities,40128032.86
135,hb33,2023,actual,hb33-enacted,2,FED,3L60,200617,Federal School Lunch,485357995.07
135,hb33,2023,actual,hb33-enacted,2,FED,3L70,200618,Federal School Breakfast,147046449.95
135,hb33,2023,actual,hb33-enacted,2,FED,3L80,200619,Child/Adult Food Programs,96075731.92
135,hb33,2023,actual,hb33-enacted,2,FED,3L90,200621,Career-Technical Education Basic Grant,53678711.29
135,hb33,2023,actual,hb33-enacted,2,FED,3M00,200623,ESEA Title 1A,597514822.47
135,hb33,2023,actual,hb33-enacted,2,FED,3M20,200680,Individuals with Disabilities Education Act,479614310.10
135,hb33,2023,actual,hb33-enacted,2,FED,3T40,200613,Public Charter Schools,2164189.66
135,hb33,2023,actual,hb33-enacted,2,FED,3Y20,200688,21st Century Community Learning Centers,40453952.31
135,hb33,2023,actual,hb33-enacted,2,FED,3Y60,200635,Improving Teacher Quality,72735500.57
135,hb33,2023,actual,hb33-enacted,2,FED,3Y70,200689,English Language Acquisition,11511198.49
135,hb33,2023,actual,hb33-enacted,2,FED,3Y80,200639,Rural and Low Income Technical Assistance,2520712.09
135,hb33,2023,actual,hb33-enacted,2,FED,3Z20,200690,State Assessments,9631177.15
135,hb33,2023,actual,hb33-enacted,2,FED,3Z30,200645,Consolidated Federal Grant Administration,18013964.03
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200321,Operating Expenses,15098183.85
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200408,Early Childhood Education,64038421.71
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200420,Information Technology Development and Support,3779711.71
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200422,School Management Assistance,2387888.86
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200424,Policy Analysis,494952.54
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200426,Ohio Educational Computer Network,14094347.57
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200427,Academic Standards,3853792.35
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200437,Student Assessment,46158072.59
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200439,Accountability/Report Cards,6580689.59
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200442,Child Care Licensing,2145854.09
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200446,Education Management Information System,8367051.18
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200448,Educator Preparation,4015290.36
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200455,Community Schools and Choice Programs,3557895.01
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200457,STEM Initiatives,0.00
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200465,Education Technology Resources,5023987.42
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200478,Industry-Recognized Credentials High School Students,17518689.50
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200492,College Credit Plus - Auxiliary Funding,0.00
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200502,Pupil Transportation,662874978.39
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200505,School Meal Programs,8963500.00
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200511,Auxiliary Services,158189612.74
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200532,Nonpublic Administrative Cost Reimbursement,71500744.34
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200540,Special Education Enhancements,185481170.18
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200545,Career-Technical Education Enhancements,16952375.73
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200550,Foundation Funding - All Students,7118107448.85
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200566,Literacy Improvement,1550970.57
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200572,Adult Education Programs,9975059.31
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200574,Half-Mill Maintenance Equalization,15146255.95
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200576,Adaptive Sports Program,250000.00
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200597,Program and Project Support,3800000.00
135,hb33,2023,actual,hb33-enacted,2,GRF,GRF,200903,Property Tax Reimbursement - Education,1184023976.40
135,hb33,2023,actual,hb33-enacted,2,ISA,1380,200606,Information Technology Development and Support,11366078.51
135,hb33,2023,actual,hb33-enacted,2,ISA,4R70,200695,Indirect Operational Support,8012334.68
135,hb33,2023,actual,hb33-enacted,2,ISA,4V70,200633,Interagency Program Support,5533443.57
135,hb33,2023,actual,hb33-enacted,2,RDF,7047,200902,Property Tax Replacement Phase Out-Education,67964347.75
135,hb33,2023,actual,hb33-enacted,2,SLF,7017,200602,School Climate Grants,0.00
135,hb33,2023,actual,hb33-enacted,2,SLF,7017,200611,Education Studies,935372.90
135,hb33,2023,actual,hb33-enacted,2,SLF,7017,200612,Foundation Funding - All Students,1242500000.00
135,hb33,2023,actual,hb33-enacted,2,SLF,7017,200614,Accelerate Great Schools,1500000.00
135,hb33,2023,actual,hb33-enacted,2,SLF,7017,200631,Quality Community and Independent STEM Schools Support,53999999.95
135,hb33,2023,actual,hb33-enacted,2,SLF,7017,200684,Community School Facilities,41999998.97
135,hb33,2024,actual,hb33-actuals,1,DPF,5CV1,200632,Coronavirus Relief - Rural and Small Town School Districts,0.00
135,hb33,2024,actual,hb33-actuals,1,DPF,5CV1,200642,Coronavirus Relief - Suburban School Districts,0.00
135,hb33,2024,actual,hb33-actuals,1,DPF,5CV1,200643,Coronavirus Relief - Urban School Districts,0.00
135,hb33,2024,actual,hb33-actuals,1,DPF,5CV1,200647,Coronavirus Relief - School Connectivity,0.00
135,hb33,2024,actual,hb33-actuals,1,DPF,5CV1,200650,Coronavirus Relief - Other Education Entities,0.00
135,hb33,2024,actual,hb33-actuals,1,FED,3AN0,200671,School Improvement Grants,0.00
135,hb33,2024,actual,hb33-actuals,1,FED,3FE0,200669,Striving Readers,0.00
135,hb33,2024,actual,hb33-actuals,1,FED,3HQ0,200500,Governor's Emergency Education Relief - K-12 Mental Health,0.00
135,hb33,2024,actual,hb33-actuals,1,SLF,7017,200602,School Climate Grants,0.00
135,hb33,2024,actual,hb33-actuals,3,DPF,4520,200638,Charges and Reimbursements,834101.44
135,hb33,2024,actual,hb33-actuals,3,DPF,4L20,200681,Teacher Certification and Licensure,6652988.02
135,hb33,2024,actual,hb33-actuals,3,DPF,5980,200659,Auxiliary Services Reimbursement,573700.43
135,hb33,2024,actual,hb33-actuals,3,DPF,5H30,200687,School District Solvency Assistance,10758000.00
135,hb33,2024,actual,hb33-actuals,3,DPF,5KX0,200691,Ohio School Sponsorship Program,920446.74
135,hb33,2024,actual,hb33-actuals,3,DPF,5MM0,200677,Child Nutrition Refunds,0.00
